customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,charges_ratio
CUST02320,0,1,0,0,59,1,2,1,1,1,0,2,2,0,2,1,0,44.23,2590.54,1,4-6yr,0.017
CUST02321,1,1,1,1,46,0,0,0,1,2,1,2,1,2,1,0,0,29.4,1382.32,0,2-4yr,0.021
CUST02322,0,0,0,1,29,0,2,0,1,1,1,0,0,1,0,0,0,78.56,2266.9,1,2-4yr,0.035
CUST02323,0,0,0,0,62,1,2,0,2,0,1,0,1,0,0,0,1,106.47,6616.58,1,4-6yr,0.016
CUST02324,1,1,1,1,42,1,1,1,1,2,0,1,1,1,1,1,1,27.11,1167.47,0,2-4yr,0.023
CUST02325,0,0,1,1,4,1,0,0,2,0,2,0,0,0,2,1,2,76.65,281.49,0,0-1yr,0.271
CUST02326,0,1,1,1,31,1,0,0,0,1,2,1,2,1,1,1,3,39.98,1264.39,1,2-4yr,0.032
CUST02327,1,1,1,0,70,0,2,0,0,0,1,1,1,0,1,0,0,38.14,2641.41,0,4-6yr,0.014
CUST02328,0,0,0,0,27,0,2,2,1,0,2,2,1,2,2,0,2,70.89,1931.54,0,2-4yr,0.037
CUST02329,0,0,0,1,37,0,2,1,2,0,1,2,2,0,1,0,2,100.21,3713.19,0,2-4yr,0.027
CUST02330,0,0,1,1,15,0,1,2,0,0,1,1,1,0,2,0,0,93.61,1380.2,0,1-2yr,0.068
CUST02331,1,1,1,0,62,1,0,1,2,2,0,1,2,1,0,1,0,93.58,5824.72,0,4-6yr,0.016
CUST02332,0,1,0,1,51,1,2,2,1,0,0,1,1,2,1,1,3,82.16,4178.54,0,4-6yr,0.02
CUST02333,1,1,0,1,55,1,1,1,1,2,1,0,0,0,2,1,3,89.46,4905.72,0,4-6yr,0.018
CUST02334,0,1,1,0,21,1,0,1,2,2,0,1,0,1,0,0,1,41.29,890.69,1,1-2yr,0.046
CUST02335,1,1,0,1,52,1,2,0,0,1,1,0,2,2,1,0,1,94.26,4923.83,1,4-6yr,0.019
CUST02336,0,1,1,0,52,0,2,1,2,0,2,1,0,0,2,0,1,81.06,4238.63,0,4-6yr,0.019
CUST02337,0,1,0,1,52,1,0,1,0,2,1,1,2,0,2,1,3,85.42,4421.54,0,4-6yr,0.019
CUST02338,1,0,0,0,72,1,1,0,0,1,1,0,2,2,1,1,2,24.68,1783.57,1,4-6yr,0.014
CUST02339,1,1,1,1,56,1,0,1,1,0,0,2,1,0,1,1,1,72.37,4053.42,1,4-6yr,0.018
CUST02340,1,0,0,1,65,1,0,1,1,0,2,1,2,2,0,1,1,103.09,6729.96,0,4-6yr,0.015
CUST02341,0,1,1,0,48,0,1,0,1,0,1,0,0,0,1,0,2,111.62,5366.42,0,2-4yr,0.021
CUST02342,1,0,0,0,1,0,0,0,2,1,2,0,1,2,1,0,2,78.91,56.22,0,0-1yr,1.379
CUST02343,0,0,1,1,59,1,2,1,2,0,0,2,1,1,0,0,3,100.85,5979.1,0,4-6yr,0.017
CUST02344,0,1,1,0,62,0,1,2,2,0,0,0,2,1,2,0,3,65.62,4093.83,0,4-6yr,0.016
CUST02345,1,0,1,0,3,0,1,0,1,1,0,1,2,1,0,1,3,44.56,139.2,1,0-1yr,0.318
CUST02346,1,0,0,0,4,1,2,0,0,0,2,1,0,0,1,1,3,88.01,369.09,0,0-1yr,0.238
CUST02347,0,0,1,1,40,1,0,1,1,1,2,0,1,1,2,1,0,59.31,2375.79,0,2-4yr,0.025
CUST02348,1,0,0,1,66,1,1,1,2,0,2,2,1,1,2,0,3,32.45,2148.0,1,4-6yr,0.015
CUST02349,1,1,1,0,13,1,2,1,2,0,1,2,1,0,2,0,0,46.79,616.25,0,1-2yr,0.076
CUST02350,0,0,1,0,24,0,2,1,0,2,0,2,0,0,2,0,0,61.43,1470.46,0,1-2yr,0.042
CUST02351,1,0,0,0,61,1,2,0,0,1,2,2,1,1,2,0,1,33.36,2013.86,0,4-6yr,0.017
CUST02352,1,1,0,0,72,1,2,2,2,1,1,1,0,0,0,0,3,90.89,6566.45,0,4-6yr,0.014
CUST02353,0,0,0,0,64,1,0,0,0,0,2,0,1,2,2,0,1,108.5,6956.76,1,4-6yr,0.016
CUST02354,1,1,1,1,68,1,2,0,2,1,2,1,2,2,2,1,0,90.51,6169.26,1,4-6yr,0.015
CUST02355,1,0,1,0,63,0,1,2,0,1,0,2,1,1,0,0,2,97.13,6126.47,0,4-6yr,0.016
CUST02356,0,0,0,1,40,0,0,0,1,2,1,1,0,0,1,0,3,95.98,3831.7,0,2-4yr,0.025
CUST02357,1,1,1,0,20,0,1,2,1,1,1,1,1,0,1,1,3,93.57,1862.82,1,1-2yr,0.05
CUST02358,0,1,0,1,33,1,0,1,1,1,0,0,0,0,1,1,0,77.03,2539.45,1,2-4yr,0.03
CUST02359,0,0,0,0,51,1,1,0,2,0,2,0,2,2,0,1,0,72.16,3650.49,1,4-6yr,0.02
CUST02360,1,0,0,0,22,0,1,1,1,2,2,0,1,0,1,0,3,115.78,2553.26,0,1-2yr,0.045
CUST02361,1,1,1,0,61,1,0,2,2,1,1,1,2,0,1,1,2,117.56,7184.19,0,4-6yr,0.016
CUST02362,0,0,0,0,41,0,0,0,1,0,0,0,1,1,2,0,3,29.99,1214.52,1,2-4yr,0.025
CUST02363,0,0,1,1,27,1,0,0,2,2,0,1,2,1,2,0,0,118.97,3222.07,0,2-4yr,0.037
CUST02364,1,1,1,0,57,1,2,0,0,2,1,0,0,1,1,1,1,96.5,5497.46,0,4-6yr,0.018
CUST02365,1,1,1,1,57,0,2,1,2,2,0,0,0,0,1,0,0,72.34,4151.33,1,4-6yr,0.017
CUST02366,1,0,1,0,25,1,1,2,2,0,0,0,1,0,2,0,1,62.66,1541.58,1,2-4yr,0.041
CUST02367,1,1,1,1,64,1,2,0,2,2,1,1,0,1,0,1,1,25.21,1631.16,1,4-6yr,0.015
CUST02368,1,1,0,0,4,0,2,0,0,2,1,1,0,0,2,0,0,55.68,237.45,0,0-1yr,0.234
CUST02369,1,0,0,1,12,0,0,2,2,2,0,0,0,1,1,1,3,113.12,1383.27,1,0-1yr,0.082
CUST02370,0,1,0,1,31,0,0,2,1,2,1,0,2,0,2,0,2,92.84,2857.16,0,2-4yr,0.032
CUST02371,1,1,1,1,52,0,2,2,2,2,0,2,2,2,0,0,3,38.51,2010.1,0,4-6yr,0.019
CUST02372,0,1,0,0,25,0,1,0,0,1,2,2,1,2,2,1,1,91.92,2293.03,1,2-4yr,0.04
CUST02373,1,1,0,1,7,0,0,0,0,0,2,2,2,0,2,1,0,78.19,564.71,1,0-1yr,0.138
CUST02374,1,0,1,0,9,0,2,1,1,2,0,0,0,0,0,0,1,107.98,964.12,0,0-1yr,0.112
CUST02375,0,1,1,0,67,0,0,0,2,0,1,0,0,0,1,0,3,97.29,6506.2,1,4-6yr,0.015
CUST02376,0,0,1,0,38,1,2,0,0,2,2,2,1,1,0,1,0,49.26,1848.34,1,2-4yr,0.027
CUST02377,1,0,1,1,12,0,2,1,0,0,2,1,0,2,1,0,3,49.67,615.04,0,0-1yr,0.081
CUST02378,0,1,1,1,34,0,0,1,2,1,1,2,0,2,1,0,3,98.12,3346.81,0,2-4yr,0.029
CUST02379,0,0,0,1,44,0,0,0,2,1,1,0,2,2,0,1,2,55.8,2485.13,0,2-4yr,0.022
CUST02380,1,1,1,1,46,1,1,1,2,2,2,0,0,1,0,1,0,87.16,3995.89,1,2-4yr,0.022
CUST02381,0,0,1,0,49,1,0,1,0,1,0,2,0,1,2,0,1,82.82,4067.95,0,4-6yr,0.02
CUST02382,1,0,1,1,38,0,0,2,2,1,1,2,1,2,0,1,3,35.17,1312.99,0,2-4yr,0.027
CUST02383,1,0,1,0,16,1,1,1,2,0,2,1,2,1,0,0,2,76.68,1201.91,0,1-2yr,0.064
CUST02384,1,1,1,1,26,1,2,2,0,0,1,0,0,2,0,1,2,102.7,2675.53,0,2-4yr,0.038
CUST02385,0,1,0,1,28,1,0,2,2,1,0,1,1,0,1,1,1,69.94,1969.26,0,2-4yr,0.035
CUST02386,1,0,0,0,5,0,0,0,1,2,0,2,0,0,0,0,0,78.99,403.54,1,0-1yr,0.195
CUST02387,0,1,0,1,36,0,0,0,2,0,1,1,1,1,1,1,2,33.83,1239.01,0,2-4yr,0.027
CUST02388,1,0,0,1,6,0,2,0,0,0,0,2,1,1,0,1,0,114.92,690.63,0,0-1yr,0.166
CUST02389,1,1,0,1,64,0,2,1,2,1,2,0,0,2,0,1,0,110.81,7101.39,1,4-6yr,0.016
CUST02390,1,0,1,1,65,1,1,0,0,0,0,0,0,2,0,1,0,78.13,5094.46,0,4-6yr,0.015
CUST02391,0,1,0,0,50,1,2,1,2,0,2,1,0,2,2,0,3,33.67,1678.47,0,4-6yr,0.02
CUST02392,1,1,1,1,17,1,0,2,1,2,1,0,1,1,1,1,0,115.75,1995.69,0,1-2yr,0.058
CUST02393,0,1,0,0,18,1,2,1,0,0,0,0,2,0,1,0,1,119.62,2168.32,0,1-2yr,0.055
CUST02394,1,0,0,0,36,0,2,1,1,2,2,2,2,0,0,1,0,20.68,725.43,0,2-4yr,0.028
CUST02395,0,0,1,0,49,1,2,2,0,0,2,2,1,2,2,0,0,23.75,1178.66,0,4-6yr,0.02
CUST02396,0,0,0,0,20,0,0,0,0,0,0,0,2,0,1,0,0,33.23,656.26,1,1-2yr,0.051
CUST02397,1,0,1,1,36,0,2,2,0,1,1,0,0,2,2,1,3,21.1,735.76,1,2-4yr,0.029
CUST02398,1,1,1,0,55,0,0,2,0,2,1,0,0,2,0,1,2,26.92,1492.16,0,4-6yr,0.018
CUST02399,1,1,0,1,29,1,2,2,0,1,2,1,0,2,2,1,2,20.51,605.81,0,2-4yr,0.034
CUST02400,1,0,1,0,37,1,0,1,2,0,0,0,2,2,0,0,1,74.76,2766.89,0,2-4yr,0.027
CUST02401,1,0,0,1,3,1,2,1,0,2,2,1,0,2,1,0,1,26.43,103.28,1,0-1yr,0.253
CUST02402,0,0,1,1,34,0,2,1,2,2,0,0,0,2,0,0,1,102.43,3493.33,1,2-4yr,0.029
CUST02403,0,0,1,1,49,1,0,1,0,2,0,0,0,0,2,0,2,52.93,2567.81,0,4-6yr,0.021
CUST02404,0,0,1,1,9,0,0,0,1,0,2,0,1,2,1,1,3,99.92,927.03,0,0-1yr,0.108
CUST02405,1,1,0,1,54,1,0,2,2,0,1,0,2,0,1,0,1,102.8,5532.1,1,4-6yr,0.019
CUST02406,0,1,1,0,45,0,1,1,0,0,2,2,0,2,0,0,3,38.25,1738.11,0,2-4yr,0.022
CUST02407,0,1,1,1,70,0,1,0,1,0,2,0,1,1,1,0,2,51.54,3623.51,0,4-6yr,0.014
CUST02408,1,1,0,1,26,0,1,1,2,1,0,0,2,0,1,1,2,51.84,1364.88,1,2-4yr,0.038
CUST02409,1,0,0,1,52,0,2,2,0,0,0,1,1,2,0,0,1,68.37,3542.17,0,4-6yr,0.019
CUST02410,1,1,0,1,51,1,2,2,1,2,0,2,1,1,2,0,3,47.81,2447.71,0,4-6yr,0.02
CUST02411,1,0,1,0,58,0,0,0,2,2,2,2,0,2,1,0,2,63.03,3680.11,0,4-6yr,0.017
CUST02412,0,1,1,1,16,0,0,1,2,0,1,0,0,2,1,0,2,80.7,1311.2,1,1-2yr,0.061
CUST02413,0,0,0,1,29,0,2,2,0,2,1,1,1,0,2,0,1,34.64,975.45,0,2-4yr,0.035
CUST02414,1,1,0,1,28,0,1,0,1,1,2,2,1,0,2,0,1,67.26,1859.13,1,2-4yr,0.036
CUST02415,1,0,0,1,8,0,0,1,1,2,0,0,2,1,2,0,3,97.77,811.52,0,0-1yr,0.12
CUST02416,1,1,0,0,58,0,2,1,1,2,2,0,1,0,1,1,1,115.72,6724.83,0,4-6yr,0.017
CUST02417,0,1,1,1,64,1,2,0,0,2,0,1,1,1,1,0,0,57.43,3701.18,1,4-6yr,0.016
CUST02418,0,1,0,1,52,1,0,0,2,0,0,2,1,1,1,0,2,46.92,2462.29,0,4-6yr,0.019
CUST02419,1,1,0,0,68,1,1,2,2,2,1,2,1,0,0,0,1,93.85,6391.76,1,4-6yr,0.015
CUST02420,0,1,0,1,31,1,1,2,0,2,0,1,2,1,1,1,3,66.48,2068.42,0,2-4yr,0.032
CUST02421,1,0,1,0,27,0,2,1,0,0,2,0,0,2,2,0,1,118.43,3180.85,0,2-4yr,0.037
CUST02422,1,1,1,0,15,1,2,2,1,1,0,0,2,1,0,0,0,74.34,1137.37,1,1-2yr,0.065
CUST02423,1,0,0,1,33,1,1,0,0,1,1,1,0,1,0,0,0,69.66,2302.79,0,2-4yr,0.03
CUST02424,0,0,0,0,61,0,1,0,0,0,1,0,0,2,2,1,3,73.0,4477.25,1,4-6yr,0.016
CUST02425,0,1,1,1,39,1,0,0,1,1,0,2,2,2,1,1,3,93.93,3677.69,0,2-4yr,0.026
CUST02426,0,1,0,1,64,0,1,1,1,1,2,0,2,1,1,0,0,84.38,5422.16,0,4-6yr,0.016
CUST02427,1,0,1,1,9,0,2,1,2,1,2,2,2,1,2,1,2,56.99,533.36,1,0-1yr,0.107
CUST02428,1,0,0,1,68,1,0,0,1,0,0,2,0,2,1,0,3,113.38,7706.2,0,4-6yr,0.015
CUST02429,1,1,0,0,44,1,0,0,0,2,0,2,0,0,1,0,2,67.88,2988.25,0,2-4yr,0.023
CUST02430,1,0,0,1,14,1,0,2,2,1,2,2,0,0,1,0,1,62.17,847.97,0,1-2yr,0.073
CUST02431,1,1,0,1,56,1,0,0,0,0,1,0,0,2,2,1,0,96.61,5412.7,1,4-6yr,0.018
CUST02432,1,0,0,1,52,0,1,1,0,2,2,1,0,0,0,1,1,100.61,5229.77,0,4-6yr,0.019
CUST02433,1,0,1,1,5,0,2,1,1,0,0,2,0,2,1,1,0,58.09,278.35,0,0-1yr,0.208
CUST02434,1,1,0,0,65,0,1,0,2,0,2,0,1,1,0,1,3,64.13,4154.09,1,4-6yr,0.015
CUST02435,1,1,1,0,18,0,1,1,0,0,1,1,2,2,0,0,1,110.87,2007.48,0,1-2yr,0.055
CUST02436,1,1,1,0,15,1,2,2,2,2,1,2,2,0,2,0,2,115.49,1746.49,1,1-2yr,0.066
CUST02437,0,1,1,1,31,0,0,2,2,0,1,1,2,1,2,1,3,105.07,3258.56,0,2-4yr,0.032
CUST02438,0,1,0,1,6,1,0,2,1,2,2,2,0,2,1,1,3,47.35,264.81,1,0-1yr,0.178
CUST02439,1,0,1,1,22,1,2,0,0,2,0,2,0,2,0,0,3,60.66,1312.9,0,1-2yr,0.046
CUST02440,0,0,0,1,51,0,1,2,2,1,0,1,1,2,1,1,3,115.0,5861.35,0,4-6yr,0.02
CUST02441,0,1,0,0,30,0,1,0,1,0,0,2,2,2,1,0,1,104.84,3132.92,0,2-4yr,0.033
CUST02442,0,1,0,0,12,0,2,1,0,2,1,2,0,0,2,1,3,51.23,589.6,1,0-1yr,0.087
CUST02443,0,1,1,0,24,1,1,1,2,1,1,1,1,0,1,0,2,62.16,1520.27,0,1-2yr,0.041
CUST02444,0,1,1,0,72,1,0,0,2,0,0,1,2,2,0,0,0,42.43,3044.05,0,4-6yr,0.014
CUST02445,1,1,1,0,57,1,0,2,1,0,2,0,0,0,0,0,2,55.2,3135.22,0,4-6yr,0.018
CUST02446,0,0,0,0,50,0,2,1,0,0,0,1,0,0,2,1,1,40.82,2031.17,0,4-6yr,0.02
CUST02447,0,1,0,0,61,0,2,2,1,0,1,2,0,0,1,0,2,86.98,5294.95,0,4-6yr,0.016
CUST02448,1,1,0,1,68,0,0,2,0,0,0,1,0,0,2,1,0,37.28,2544.0,0,4-6yr,0.015
CUST02449,1,1,0,0,31,1,2,2,0,1,1,1,1,1,0,0,3,50.36,1567.08,1,2-4yr,0.032
CUST02450,0,0,0,1,56,1,0,0,2,2,1,1,2,0,1,0,3,69.22,3848.13,1,4-6yr,0.018
CUST02451,1,1,1,1,4,1,0,0,0,2,0,2,1,2,2,0,1,66.03,242.04,1,0-1yr,0.272
CUST02452,0,0,1,0,57,0,1,0,0,0,0,0,0,0,0,1,2,93.87,5354.91,0,4-6yr,0.018
CUST02453,0,0,1,1,7,1,0,1,0,0,1,2,2,1,2,0,2,85.81,614.05,0,0-1yr,0.14
CUST02454,1,0,0,1,5,0,1,0,2,1,2,2,0,2,1,1,0,37.48,176.29,1,0-1yr,0.211
CUST02455,0,0,0,1,5,1,1,0,1,2,1,2,1,1,2,1,1,59.24,296.19,1,0-1yr,0.199
CUST02456,1,1,1,0,2,1,0,0,2,2,1,2,2,0,2,1,3,79.24,141.1,0,0-1yr,0.558
CUST02457,0,0,0,1,25,0,0,1,2,2,2,2,2,0,2,0,1,25.56,643.6,0,2-4yr,0.04
CUST02458,0,1,1,1,69,1,0,0,1,2,0,0,2,2,1,0,0,35.45,2457.27,0,4-6yr,0.014
CUST02459,0,0,0,1,60,0,2,2,1,2,1,0,1,2,1,0,1,20.8,1223.46,0,4-6yr,0.017
CUST02460,1,1,1,1,56,1,0,2,0,0,1,0,1,0,2,0,0,81.85,4589.14,0,4-6yr,0.018
CUST02461,0,1,0,1,47,1,1,1,1,0,2,2,1,2,2,0,3,102.42,4786.78,0,2-4yr,0.021
CUST02462,1,0,0,1,23,0,0,0,1,2,2,1,2,0,2,1,0,106.59,2429.11,0,1-2yr,0.044
CUST02463,0,1,0,1,32,0,2,0,0,1,2,2,0,0,0,0,0,96.03,3087.98,0,2-4yr,0.031
CUST02464,1,1,1,1,17,1,0,2,0,1,0,0,1,0,0,0,0,47.88,839.41,1,1-2yr,0.057
CUST02465,0,1,0,0,55,0,1,1,0,1,1,0,0,1,0,0,3,65.8,3628.55,0,4-6yr,0.018
CUST02466,1,0,0,0,18,0,1,2,1,1,2,1,2,2,1,1,1,28.86,525.66,1,1-2yr,0.055
CUST02467,1,0,1,0,13,0,1,2,2,2,2,1,0,2,2,1,1,100.8,1297.48,0,1-2yr,0.078
CUST02468,1,0,1,1,26,0,1,2,2,1,2,1,0,0,1,1,3,107.68,2775.0,0,2-4yr,0.039
CUST02469,1,1,0,1,53,1,1,2,2,2,2,0,1,2,0,0,0,58.83,3102.87,0,4-6yr,0.019
CUST02470,1,0,1,0,62,0,0,1,2,0,2,2,1,1,2,0,0,84.98,5264.2,0,4-6yr,0.016
CUST02471,0,0,1,0,63,0,2,1,2,1,1,2,2,0,1,0,2,93.23,5866.35,0,4-6yr,0.016
CUST02472,1,0,0,0,19,0,0,0,2,2,1,0,1,1,0,0,1,51.27,957.96,0,1-2yr,0.053
CUST02473,0,1,0,1,64,1,1,2,1,1,0,2,0,1,1,0,2,107.98,6931.02,1,4-6yr,0.016
CUST02474,0,0,0,1,25,0,1,1,1,0,1,0,1,0,2,0,1,32.58,790.84,1,2-4yr,0.041
CUST02475,1,1,1,1,31,0,2,2,1,0,0,2,2,1,0,0,2,91.32,2808.74,0,2-4yr,0.033
CUST02476,0,1,0,0,35,1,1,2,1,2,2,2,0,0,0,1,0,88.79,3098.5,0,2-4yr,0.029
CUST02477,0,0,0,0,67,1,2,0,2,0,2,0,1,1,1,1,1,82.03,5467.22,0,4-6yr,0.015
CUST02478,1,0,1,0,17,1,0,0,1,1,2,1,1,0,2,1,2,91.97,1546.57,1,1-2yr,0.059
CUST02479,1,1,0,0,23,0,1,2,2,2,0,2,2,1,0,1,3,95.3,2199.24,0,1-2yr,0.043
CUST02480,0,0,0,0,65,0,2,2,0,0,2,2,2,2,0,0,3,102.82,6664.13,0,4-6yr,0.015
CUST02481,1,0,0,1,52,1,2,2,2,2,2,1,1,1,0,0,0,29.45,1506.86,0,4-6yr,0.02
CUST02482,1,1,1,0,31,0,1,0,1,2,1,1,1,2,1,0,0,115.42,3566.61,0,2-4yr,0.032
CUST02483,0,1,0,0,21,1,1,1,1,2,1,2,0,1,1,1,2,89.83,1904.85,0,1-2yr,0.047
CUST02484,1,0,0,0,31,1,2,0,2,0,0,1,2,1,1,1,2,39.17,1213.74,0,2-4yr,0.032
CUST02485,0,0,1,0,63,1,0,0,0,1,2,2,1,1,1,1,0,71.12,4491.99,1,4-6yr,0.016
CUST02486,1,0,1,1,67,0,0,2,1,2,2,2,2,0,2,1,0,55.1,3664.54,1,4-6yr,0.015
CUST02487,1,1,0,1,36,1,2,1,0,1,1,0,0,2,1,0,1,73.23,2635.36,1,2-4yr,0.028
CUST02488,1,0,1,1,7,0,0,1,1,0,2,2,2,1,1,0,0,102.2,711.13,0,0-1yr,0.144
CUST02489,0,0,1,0,20,1,1,1,1,2,0,0,0,1,2,0,0,39.64,781.69,0,1-2yr,0.051
CUST02490,1,0,1,1,42,0,0,2,1,0,0,1,2,0,1,1,1,99.19,4183.33,1,2-4yr,0.024
CUST02491,0,0,0,0,56,0,1,1,2,2,2,0,2,1,2,0,1,45.95,2596.09,0,4-6yr,0.018
CUST02492,0,1,0,1,35,0,0,2,2,1,0,2,0,1,0,1,3,34.76,1235.14,0,2-4yr,0.028
CUST02493,1,0,0,0,10,1,0,0,1,2,0,1,0,2,2,0,1,53.42,548.73,0,0-1yr,0.097
CUST02494,1,0,1,0,8,0,2,0,1,1,2,1,0,0,1,1,0,46.73,363.58,0,0-1yr,0.128
CUST02495,1,0,0,0,62,0,0,0,0,0,2,0,0,1,2,0,1,117.2,7292.19,0,4-6yr,0.016
CUST02496,1,0,0,1,26,1,2,2,1,0,1,1,2,1,2,0,0,73.15,1874.54,0,2-4yr,0.039
CUST02497,1,0,0,1,43,1,1,2,2,2,1,1,2,1,0,0,2,54.32,2347.46,0,2-4yr,0.023
CUST02498,1,0,1,1,28,0,1,1,2,2,1,1,1,0,2,0,3,96.41,2715.5,0,2-4yr,0.035
CUST02499,1,1,1,0,29,1,2,1,0,1,0,0,0,0,1,1,2,105.69,3081.26,0,2-4yr,0.034
CUST02500,1,0,1,1,13,0,0,1,2,2,1,0,1,2,1,0,3,35.47,431.98,1,1-2yr,0.082
CUST02501,1,1,0,0,11,1,0,2,1,2,0,0,1,0,1,0,3,117.46,1280.24,0,0-1yr,0.092
CUST02502,1,0,0,0,33,1,1,1,2,2,1,2,0,0,2,1,2,60.01,1958.91,1,2-4yr,0.031
CUST02503,0,1,0,0,59,1,0,1,0,1,2,0,2,0,1,0,0,71.11,4171.08,0,4-6yr,0.017
CUST02504,0,0,1,1,72,1,0,1,1,0,0,1,1,0,1,0,3,77.88,5629.74,0,4-6yr,0.014
CUST02505,1,0,1,0,64,0,1,2,0,1,0,1,0,0,0,0,2,52.6,3372.98,0,4-6yr,0.016
CUST02506,0,0,1,1,45,1,0,2,1,1,1,2,0,0,2,1,1,94.46,4257.1,1,2-4yr,0.022
CUST02507,1,0,0,1,65,0,1,2,0,0,1,2,0,2,0,1,2,21.23,1398.28,1,4-6yr,0.015
CUST02508,0,0,0,1,71,0,0,2,2,2,0,0,0,0,2,1,0,80.06,5670.26,0,4-6yr,0.014
CUST02509,0,1,1,1,53,1,1,2,1,0,2,2,1,0,2,1,1,58.29,3103.73,0,4-6yr,0.019
CUST02510,1,0,1,1,8,0,2,0,1,1,1,0,1,2,0,1,0,94.8,766.43,0,0-1yr,0.124
CUST02511,1,1,1,0,40,0,0,0,1,1,1,2,1,2,1,1,1,29.96,1220.15,0,2-4yr,0.025
CUST02512,0,0,0,0,58,1,1,1,0,1,2,1,2,0,0,0,0,49.09,2859.97,0,4-6yr,0.017
CUST02513,1,0,0,1,62,0,2,1,0,1,0,2,0,2,0,0,2,29.13,1796.56,0,4-6yr,0.016
CUST02514,1,0,1,1,49,0,0,1,1,0,1,0,1,2,2,1,3,89.66,4422.2,0,4-6yr,0.02
CUST02515,0,0,0,0,16,0,1,2,0,2,2,0,2,0,1,0,3,48.79,751.91,0,1-2yr,0.065
CUST02516,1,0,1,1,7,1,1,0,1,2,1,0,2,2,2,1,2,90.59,658.34,1,0-1yr,0.137
CUST02517,0,1,1,0,30,0,0,0,0,0,2,2,1,2,0,0,2,105.55,3179.06,0,2-4yr,0.033
CUST02518,1,1,1,0,30,0,1,2,2,0,2,1,1,2,1,0,0,44.63,1361.57,0,2-4yr,0.033
CUST02519,1,0,1,1,37,1,1,2,2,0,0,1,0,0,1,1,2,34.25,1273.27,0,2-4yr,0.027
CUST02520,0,0,0,0,5,1,0,1,0,0,0,2,1,0,2,0,3,32.97,183.25,0,0-1yr,0.179
CUST02521,0,1,0,1,49,0,1,0,1,1,1,1,1,1,0,0,3,61.27,3012.68,0,4-6yr,0.02
CUST02522,0,0,0,0,39,0,0,2,0,0,0,1,2,2,0,0,3,76.56,2995.34,0,2-4yr,0.026
CUST02523,0,1,1,1,29,1,2,2,1,1,0,0,2,0,1,0,2,31.63,907.7,0,2-4yr,0.035
CUST02524,0,1,0,0,3,0,0,0,2,2,0,0,1,0,1,0,3,109.31,351.88,0,0-1yr,0.31
CUST02525,1,1,1,0,61,0,2,0,0,2,1,0,0,2,2,1,1,89.01,5410.55,0,4-6yr,0.016
CUST02526,0,1,1,0,52,1,1,2,0,1,1,1,2,2,2,1,0,70.22,3622.46,1,4-6yr,0.019
CUST02527,1,0,1,0,49,0,1,1,0,2,0,2,2,1,2,1,1,27.48,1375.8,1,4-6yr,0.02
CUST02528,0,1,1,0,43,0,0,2,1,2,0,0,0,1,1,1,2,104.71,4523.52,0,2-4yr,0.023
CUST02529,1,0,1,1,10,0,2,2,1,2,1,0,1,2,0,1,0,94.14,929.11,0,0-1yr,0.101
CUST02530,0,1,0,1,13,0,1,0,1,0,0,2,0,0,0,1,2,92.63,1179.21,0,1-2yr,0.078
CUST02531,0,1,1,0,35,1,2,1,2,1,0,0,2,1,1,1,0,115.95,4073.95,0,2-4yr,0.028
CUST02532,1,0,1,1,39,0,2,2,1,1,0,0,0,0,2,0,2,78.92,3074.61,1,2-4yr,0.026
CUST02533,1,0,0,1,11,0,2,2,1,0,0,2,1,2,0,0,3,111.69,1247.7,0,0-1yr,0.089
CUST02534,0,1,1,0,21,1,0,1,0,1,0,1,2,2,1,1,3,24.51,528.66,0,1-2yr,0.046
CUST02535,1,0,0,0,26,1,2,0,2,2,0,0,0,2,0,0,2,71.66,1854.97,0,2-4yr,0.039
CUST02536,1,1,1,0,42,1,2,1,2,2,2,0,1,0,2,1,1,66.36,2789.87,1,2-4yr,0.024
CUST02537,0,0,0,1,53,0,0,0,2,1,2,0,2,1,0,1,1,75.1,4003.22,0,4-6yr,0.019
CUST02538,0,1,0,0,60,1,1,1,2,0,2,2,1,1,2,0,2,29.37,1777.9,0,4-6yr,0.017
CUST02539,1,1,0,0,46,1,1,2,0,2,2,2,0,1,1,0,1,67.32,3068.26,0,2-4yr,0.022
CUST02540,0,0,0,1,14,1,1,0,2,2,1,2,2,2,2,0,1,92.67,1294.62,1,1-2yr,0.072
CUST02541,0,1,1,1,66,1,1,0,2,2,1,2,2,1,1,1,0,74.39,4909.55,0,4-6yr,0.015
CUST02542,1,0,1,1,21,1,2,2,2,1,0,1,0,0,2,1,1,41.69,858.29,0,1-2yr,0.049
CUST02543,0,0,1,1,20,1,0,1,2,2,0,0,0,2,2,0,2,39.73,765.35,0,1-2yr,0.052
CUST02544,0,1,1,0,21,0,1,2,1,2,2,1,1,0,0,1,2,117.29,2461.38,0,1-2yr,0.048
CUST02545,0,1,1,1,57,1,0,1,0,2,2,2,1,0,2,1,1,82.44,4710.61,0,4-6yr,0.017
CUST02546,1,1,1,0,31,1,2,2,2,0,0,2,1,1,1,0,0,34.18,1042.55,0,2-4yr,0.033
