customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02682,Female,1,No,No,68,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,76.32,5178.52,No
CUST02683,Male,0,Yes,No,64,No,No,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,85.95,5507.55,No
CUST02684,Female,0,Yes,Yes,17,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,58.12,1015.67,No
CUST02685,Male,1,No,No,53,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,35.78,1899.41,No
CUST02686,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,50.95,3379.76,No
CUST02687,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,No,Credit card,106.2,2437.77,No
CUST02688,Male,1,Yes,Yes,29,Yes,No,No,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,111.47,3224.67,Yes
CUST02689,Male,0,Yes,No,25,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer,59.92,1511.54,No
CUST02690,Male,1,No,No,64,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,No,Bank transfer,118.08,7586.11,Yes
CUST02691,Male,0,No,No,49,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,No internet service,Two year,No,Mailed check,38.89,1915.38,No
CUST02692,Female,0,Yes,Yes,7,No,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card,63.42,421.94,No
CUST02693,Male,1,No,No,45,Yes,Yes,No,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,38.47,1736.33,No
CUST02694,Male,1,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,116.82,5718.95,Yes
CUST02695,Female,1,Yes,Yes,61,Yes,No phone service,No,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,102.8,6282.97,Yes
CUST02696,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,No,Credit card,87.43,6017.71,No
CUST02697,Female,1,Yes,No,40,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,94.67,3804.93,No
CUST02698,Female,0,No,Yes,3,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,101.31,314.4,Yes
CUST02699,Female,1,Yes,No,71,Yes,No,No,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,85.54,6053.98,No
CUST02700,Female,0,Yes,No,12,Yes,No phone service,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card,54.49,650.69,No
CUST02701,Female,0,No,No,51,No,No,No,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card,26.89,1385.19,No
CUST02702,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Two year,No,Credit card,85.59,2481.44,No
CUST02703,Female,0,No,No,2,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer,77.75,150.84,No
CUST02704,Male,0,No,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,Yes,No,No,Two year,No,Bank transfer,115.87,5885.88,Yes
CUST02705,Female,1,Yes,No,28,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,104.33,2950.99,No
CUST02706,Male,0,Yes,No,21,No,No phone service,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,No,Mailed check,45.56,974.93,Yes
CUST02707,Female,1,Yes,Yes,56,No,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,59.98,3368.68,No
CUST02708,Male,0,Yes,Yes,8,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Credit card,89.34,689.67,Yes
CUST02709,Male,0,Yes,No,59,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,One year,No,Bank transfer,117.71,6960.72,No
CUST02710,Male,1,Yes,No,17,No,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Bank transfer,67.01,1122.74,Yes
CUST02711,Male,1,Yes,Yes,19,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,Yes,Mailed check,65.2,1238.78,No
CUST02712,Female,0,Yes,Yes,72,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,68.48,4922.87,No
CUST02713,Male,1,Yes,No,20,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,One year,No,Bank transfer,27.9,530.77,No
CUST02714,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,No,Bank transfer,64.34,3950.02,No
CUST02715,Male,1,No,No,12,No,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer,113.63,1360.7,No
CUST02716,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,77.71,474.4,No
CUST02717,Male,0,Yes,Yes,41,Yes,No,No,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Electronic check,34.5,1396.0,No
CUST02718,Male,0,Yes,Yes,63,Yes,No phone service,No,No,No,No,No,Yes,No internet service,One year,Yes,Bank transfer,24.84,1588.74,Yes
CUST02719,Female,1,No,No,11,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No,Two year,No,Electronic check,45.84,512.75,Yes
CUST02720,Female,0,Yes,Yes,62,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,No,Electronic check,40.95,2551.14,No
CUST02721,Female,1,No,No,42,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,52.04,2182.65,Yes
CUST02722,Female,0,No,Yes,29,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Two year,No,Mailed check,59.38,1728.55,No
CUST02723,Male,1,No,No,15,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer,56.97,849.54,No
CUST02724,Female,0,No,Yes,47,No,No phone service,DSL,No,Yes,No,No internet service,No,No internet service,One year,No,Mailed check,56.25,2656.39,No
CUST02725,Female,1,Yes,Yes,68,No,No phone service,No,No,No,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,32.43,2204.52,No
CUST02726,Male,1,No,No,14,No,No phone service,No,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,27.89,399.77,No
CUST02727,Female,0,Yes,No,10,No,No,DSL,No internet service,No,Yes,No,No internet service,No,Two year,Yes,Credit card,56.77,551.98,No
CUST02728,Male,1,No,No,1,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,109.35,81.89,Yes
CUST02729,Male,1,Yes,Yes,1,No,No,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,74.07,57.47,Yes
CUST02730,Male,0,Yes,No,56,No,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,47.25,2620.12,Yes
CUST02731,Female,1,No,No,32,Yes,No,No,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,62.95,2024.51,No
CUST02732,Female,0,Yes,No,65,No,Yes,No,No,No,No,No,No internet service,Yes,One year,No,Electronic check,88.3,5759.4,No
CUST02733,Male,0,No,No,43,No,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,Two year,No,Bank transfer,24.43,1032.99,No
CUST02734,Female,0,Yes,No,37,No,No,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,59.79,2192.77,Yes
CUST02735,Male,1,No,No,28,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.91,2991.25,No
CUST02736,Female,1,Yes,No,58,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer,114.9,6635.5,No
CUST02737,Female,1,No,Yes,69,No,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card,32.23,2231.36,Yes
CUST02738,Female,0,No,No,72,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,86.16,6198.65,No
CUST02739,Female,0,No,No,6,No,No,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,96.06,579.11,Yes
CUST02740,Male,0,Yes,No,21,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,Yes,Electronic check,41.89,892.58,Yes
CUST02741,Male,1,No,No,26,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,111.07,2897.13,Yes
CUST02742,Female,1,No,No,55,No,No phone service,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,No,Credit card,62.32,3435.75,Yes
CUST02743,Male,1,Yes,No,69,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card,73.27,5037.22,No
CUST02744,Female,1,No,No,68,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,108.81,7420.61,No
CUST02745,Male,0,Yes,Yes,26,No,Yes,DSL,No,No internet service,Yes,Yes,No,No,One year,Yes,Credit card,83.73,2194.39,No
CUST02746,Male,0,No,Yes,28,No,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Two year,No,Credit card,31.64,860.63,No
CUST02747,Male,0,No,No,45,No,No phone service,No,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer,41.12,1874.82,Yes
CUST02748,Female,0,No,Yes,42,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,87.22,3669.47,No
CUST02749,Female,1,No,Yes,27,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,103.44,2811.34,No
CUST02750,Male,0,No,No,25,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,23.11,586.51,No
CUST02751,Female,0,Yes,Yes,65,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,93.62,6103.11,Yes
CUST02752,Female,0,No,No,46,Yes,No phone service,DSL,No,Yes,No,Yes,No internet service,No,Two year,No,Mailed check,75.25,3443.42,No
CUST02753,Female,0,Yes,No,71,Yes,No,No,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer,52.92,3781.97,Yes
CUST02754,Male,0,Yes,Yes,37,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,103.05,3834.61,No
CUST02755,Female,0,No,No,41,Yes,Yes,No,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,85.7,3540.97,Yes
CUST02756,Male,1,No,Yes,64,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,One year,No,Mailed check,23.02,1452.92,No
CUST02757,Male,0,No,No,47,No,No phone service,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Mailed check,69.34,3235.37,No
CUST02758,Male,0,No,Yes,61,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,67.71,4144.84,No
CUST02759,Male,1,Yes,No,17,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,29.1,508.66,No
CUST02760,Female,1,Yes,Yes,26,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.19,1360.68,No
CUST02761,Male,1,No,Yes,43,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,83.75,3621.37,Yes
CUST02762,Male,0,Yes,No,58,No,No phone service,No,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,106.95,6220.79,No
CUST02763,Female,0,Yes,No,71,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer,29.42,2107.59,No
CUST02764,Male,1,Yes,No,14,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,52.2,741.51,No
CUST02765,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,No,Credit card,117.35,1549.25,No
CUST02766,Female,1,No,Yes,70,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,91.98,6445.22,Yes
CUST02767,Female,0,No,No,4,No,No,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer,82.32,331.32,No
CUST02768,Female,0,Yes,No,28,No,No,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Bank transfer,46.9,1304.14,No
CUST02769,Female,0,Yes,No,6,Yes,No phone service,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,110.85,642.81,Yes
CUST02770,Male,0,Yes,Yes,58,No,No,DSL,No,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,102.41,5953.21,Yes
CUST02771,Male,0,No,Yes,29,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.05,3083.03,Yes
CUST02772,Female,0,Yes,Yes,67,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,60.46,4075.45,No
CUST02773,Female,0,No,Yes,2,Yes,No,No,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,55.27,126.6,Yes
CUST02774,Male,1,No,Yes,41,No,Yes,DSL,Yes,No,Yes,No,No internet service,No,One year,No,Electronic check,35.45,1445.95,Yes
CUST02775,Male,1,No,Yes,50,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,74.22,3695.94,No
CUST02776,Male,0,No,Yes,22,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,One year,Yes,Bank transfer,114.78,2499.7,No
CUST02777,Male,1,Yes,No,3,No,No,No,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Bank transfer,115.22,366.43,No
CUST02778,Female,1,No,No,33,No,Yes,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,118.92,3923.25,No
CUST02779,Male,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,68.54,1669.49,Yes
CUST02780,Male,1,No,Yes,45,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card,50.57,2302.69,Yes
CUST02781,Female,1,No,Yes,66,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,42.81,2809.29,No
CUST02782,Male,1,No,Yes,20,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,115.29,2279.5,No
CUST02783,Male,0,Yes,No,24,No,No phone service,No,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,53.85,1293.84,Yes
CUST02784,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,88.06,2653.46,No
CUST02785,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,100.21,6892.97,No
CUST02786,Female,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card,31.8,2148.44,No
CUST02787,Male,1,Yes,No,3,No,Yes,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,84.31,254.92,No
CUST02788,Male,1,No,Yes,42,No,No,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,35.33,1475.82,Yes
CUST02789,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,36.19,816.22,Yes
CUST02790,Male,1,Yes,Yes,14,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,88.35,1265.76,No
CUST02791,Male,1,No,Yes,72,No,No,No,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,No,Credit card,21.27,1517.39,Yes
CUST02792,Male,1,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer,92.78,4353.77,No
CUST02793,Female,0,Yes,No,30,No,No phone service,DSL,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,43.51,1280.62,No
CUST02794,Male,0,No,No,64,No,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Credit card,36.57,2348.45,No
CUST02795,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,28.92,1320.59,No
CUST02796,Female,0,No,No,28,No,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Credit card,22.66,606.5,No
CUST02797,Female,0,No,Yes,27,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Electronic check,101.92,2734.97,No
CUST02798,Female,1,Yes,No,27,Yes,No phone service,No,No,No internet service,Yes,No,No,Yes,Two year,Yes,Electronic check,47.19,1250.38,No
CUST02799,Female,1,Yes,No,49,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No,Two year,No,Credit card,85.49,4181.48,No
CUST02800,Male,0,No,No,66,No,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.11,1645.33,Yes
CUST02801,Male,0,No,Yes,7,Yes,No phone service,No,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer,70.1,466.15,No
CUST02802,Male,0,No,No,64,No,No phone service,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Credit card,33.72,2129.52,No
CUST02803,Male,1,Yes,No,11,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,One year,No,Electronic check,79.2,861.5,No
CUST02804,Male,1,No,No,25,No,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,49.9,1222.88,Yes
CUST02805,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,111.78,2230.48,Yes
CUST02806,Female,1,No,No,49,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,118.61,5784.34,No
CUST02807,Female,1,Yes,Yes,53,No,No phone service,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.79,2617.38,Yes
CUST02808,Male,0,No,No,12,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,112.72,1339.45,No
CUST02809,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,59.45,3956.23,No
CUST02810,Female,0,Yes,Yes,18,No,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,40.67,721.91,No
CUST02811,Female,1,Yes,No,25,No,Yes,No,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer,96.68,2420.85,No
CUST02812,Female,0,No,No,25,No,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer,65.71,1658.3,No
CUST02813,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,115.26,3590.72,No
CUST02814,Male,0,No,No,20,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,86.84,1756.14,Yes
CUST02815,Female,1,Yes,Yes,67,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,No,Electronic check,45.5,3037.02,Yes
CUST02816,Female,0,No,No,39,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card,80.81,3181.32,No
CUST02817,Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,72.59,4655.16,Yes
CUST02818,Male,0,Yes,No,61,No,Yes,DSL,Yes,No,No,No,No,No internet service,One year,Yes,Bank transfer,52.02,3158.91,No
CUST02819,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,104.83,1980.43,Yes
CUST02820,Female,0,No,No,22,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,91.25,2032.95,No
CUST02821,Female,1,Yes,No,4,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Credit card,60.97,255.06,No
CUST02822,Female,0,No,Yes,47,No,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,27.76,1277.24,No
CUST02823,Female,1,No,Yes,37,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,58.88,2198.71,No
CUST02824,Female,0,Yes,Yes,27,No,No phone service,DSL,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,50.81,1379.61,Yes
CUST02825,Female,1,No,No,68,No,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card,45.07,3050.61,No
CUST02826,Male,0,No,No,55,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card,67.24,3713.17,No
CUST02827,Female,0,No,No,40,Yes,Yes,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Credit card,59.7,2400.87,No
CUST02828,Male,0,No,Yes,70,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,44.43,3091.41,No
CUST02829,Female,0,No,Yes,8,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,61.66,481.74,No
CUST02830,Male,0,Yes,No,13,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Electronic check,40.62,506.39,No
CUST02831,Male,1,Yes,Yes,43,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,33.17,1408.49,No
CUST02832,Female,0,No,No,64,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,78.19,4988.56,No
CUST02833,Male,1,No,Yes,2,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.01,146.61,No
CUST02834,Male,1,Yes,No,72,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.17,6103.11,No
CUST02835,Male,0,Yes,No,56,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,82.51,4608.98,No
CUST02836,Female,1,No,No,4,Yes,No phone service,No,No internet service,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer,63.07,235.53,No
CUST02837,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,49.72,3264.58,No
CUST02838,Male,0,Yes,Yes,37,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,112.84,4153.48,No
CUST02839,Female,0,No,Yes,29,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,33.9,987.17,No
CUST02840,Male,1,Yes,No,39,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,53.74,2107.49,Yes
CUST02841,Female,0,Yes,No,30,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Bank transfer,93.42,2779.88,Yes
CUST02842,Male,1,No,No,58,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,No,Bank transfer,66.33,3876.82,No
CUST02843,Female,0,Yes,Yes,11,No,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card,36.51,372.93,Yes
CUST02844,Male,1,No,No,43,No,No phone service,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,23.16,1011.41,Yes
CUST02845,Female,1,No,No,40,No,No,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,27.41,1116.38,No
CUST02846,Male,0,Yes,Yes,58,Yes,No phone service,DSL,Yes,No,No,No,No,No internet service,Two year,No,Credit card,113.78,6621.08,No
CUST02847,Male,1,No,Yes,10,Yes,No,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,25.04,242.06,No
CUST02848,Female,0,Yes,No,21,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,No,Mailed check,95.47,2010.83,No
CUST02849,Male,1,No,No,6,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,68.96,421.47,No
CUST02850,Male,1,Yes,No,36,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card,82.72,2999.5,No
CUST02851,Female,0,Yes,No,42,No,No phone service,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,82.79,3503.95,No
CUST02852,Female,0,No,No,26,No,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,41.66,1071.73,Yes
CUST02853,Female,1,No,No,21,No,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,43.15,878.01,No
CUST02854,Male,0,Yes,No,65,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Credit card,51.49,3324.54,No
CUST02855,Female,1,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card,42.71,49.5,No
CUST02856,Female,0,No,No,38,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card,78.27,2965.71,No
CUST02857,Male,0,Yes,No,45,No,No,No,No,No internet service,No,Yes,Yes,No,One year,No,Credit card,39.46,1755.55,No
CUST02858,Male,1,No,Yes,40,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,No,Bank transfer,92.73,3738.05,No
CUST02859,Female,0,Yes,Yes,34,Yes,No phone service,DSL,No,No,Yes,No internet service,No,Yes,Two year,No,Credit card,26.99,926.18,Yes
CUST02860,Male,0,Yes,Yes,64,No,No phone service,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,42.57,2722.51,Yes
CUST02861,Male,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,108.59,1499.24,Yes
